Insertion_Date,Report_Narrative,Indicator_IP,Ref_ID,Threat_Family,Source_Platform
2025-10-20 09:10:24,User user_a authenticated successfully via service 8649.,203.0.113.1,8818,Auth_Fail,Proxy
2025-10-20 02:17:37,User user_a authenticated successfully via service 8314.,203.0.113.4,6175,Auth_Fail,Proxy
2025-10-20 09:10:32,User admin_corp authenticated successfully via service 8166.,192.168.1.9,1820,Network_Conn,SIEM
2025-10-20 09:10:36,User admin_corp authenticated successfully via service 8365.,203.0.113.4,2666,Auth_Fail,Firewall
2025-10-20 09:10:40,User user_a authenticated successfully via service 8596.,192.168.1.5,1111,Network_Conn,Proxy
2025-10-20 04:35:22,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",192.168.1.4,4879,Email_Blocked,EDR
2025-10-20 04:35:24,"Inbound email flagged as spear phishing, potentially delivering Emotet.",203.0.113.3,5533,Email_Blocked,EDR
2025-10-20 04:35:26,"Inbound email flagged as spear phishing, potentially delivering LockBit.",192.168.1.1,9590,Email_Blocked,Firewall
2025-10-20 11:28:40,Suspicious activity: Mustang Panda executed TrickBot malware. File hash is c6067e4841939552.,203.0.113.4,4638,File_Write,EDR
2025-10-20 11:28:45,"Inbound email flagged as spear phishing, potentially delivering Clop.",192.168.1.3,4477,Email_Blocked,EDR
2025-10-20 02:17:46,User guest_ext authenticated successfully via service 8404.,192.168.1.6,9107,Auth_Fail,Proxy
2025-10-20 11:28:55,Suspicious activity: FIN7 executed Emotet malware. File hash is 60eb9de8d061d115.,192.168.1.1,8848,File_Write,Firewall
2025-10-20 11:29:00,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",203.0.113.2,6653,Email_Blocked,SIEM
2025-10-20 06:53:27,"Inbound email flagged as spear phishing, potentially delivering Emotet.",203.0.113.2,6056,Email_Blocked,Firewall
2025-10-20 06:53:30,User user_a authenticated successfully via service 8411.,192.168.1.3,1703,Network_Conn,Proxy
2025-10-20 11:29:15,User svc_account authenticated successfully via service 8527.,192.168.1.2,3417,Network_Conn,SIEM
2025-10-20 09:11:28,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is e10864402ed6613c.,192.168.1.3,8181,File_Write,Firewall
2025-10-20 06:53:39,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,203.0.113.4,4029,Vulnerability_Scan,Firewall
2025-10-20 06:53:42,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by FIN7 source.,192.168.1.7,6958,Vulnerability_Scan,Firewall
2025-10-20 09:11:40,User svc_account authenticated successfully via service 8721.,192.168.1.10,7812,Network_Conn,SIEM
2025-10-20 02:17:56,User guest_ext authenticated successfully via service 8217.,192.168.1.9,5896,Network_Conn,EDR
2025-10-20 02:17:57,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",192.168.1.2,1224,Email_Blocked,SIEM
2025-10-20 09:11:52,User guest_ext authenticated successfully via service 8049.,192.168.1.8,4995,Auth_Fail,EDR
2025-10-20 04:35:58,User admin_corp authenticated successfully via service 8828.,192.168.1.4,6938,Auth_Fail,EDR
2025-10-20 04:36:00,User admin_corp authenticated successfully via service 8059.,203.0.113.1,1811,Network_Conn,SIEM
2025-10-20 09:12:04,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Lazarus Group source.,192.168.1.10,6426,Vulnerability_Scan,Proxy
2025-10-20 04:36:04,Suspicious activity: Lazarus Group executed QakBot malware. File hash is ea0e27ce394e9675.,203.0.113.3,8025,File_Write,Proxy
2025-10-20 06:54:09,User admin_corp authenticated successfully via service 8656.,192.168.1.9,4971,Auth_Fail,EDR
2025-10-20 02:18:04,User svc_account authenticated successfully via service 8595.,192.168.1.8,9293,Network_Conn,SIEM
2025-10-20 09:12:20,User guest_ext authenticated successfully via service 8625.,192.168.1.7,7701,Network_Conn,Proxy
2025-10-20 09:12:24,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,192.168.1.6,1230,Vulnerability_Scan,SIEM
2025-10-20 04:36:14,User admin_corp authenticated successfully via service 8582.,192.168.1.1,7225,Auth_Fail,SIEM
2025-10-20 11:30:40,User svc_account authenticated successfully via service 8021.,192.168.1.4,3476,Network_Conn,SIEM
2025-10-20 09:12:36,User admin_corp authenticated successfully via service 8284.,192.168.1.5,6734,Auth_Fail,Proxy
2025-10-20 09:12:40,Suspicious activity: APT29 executed TrickBot malware. File hash is af6a305b5cf92516.,192.168.1.9,1080,File_Write,EDR
2025-10-20 09:12:44,User user_a authenticated successfully via service 8356.,192.168.1.6,9976,Auth_Fail,Firewall
2025-10-20 11:31:00,Suspicious activity: FIN7 executed LockBit malware. File hash is 16cb95f221c8f1e4.,203.0.113.4,7677,File_Write,EDR
2025-10-20 11:31:05,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,192.168.1.8,5976,Vulnerability_Scan,Firewall
2025-10-20 11:31:10,User svc_account authenticated successfully via service 8412.,192.168.1.8,5631,Network_Conn,Firewall
2025-10-20 04:36:30,"Inbound email flagged as spear phishing, potentially delivering Emotet.",192.168.1.2,3363,Email_Blocked,SIEM
2025-10-20 11:31:20,Suspicious activity: Lazarus Group executed LockBit malware. File hash is e9580e9cc122b4f4.,203.0.113.5,8352,File_Write,EDR
2025-10-20 06:54:51,Suspicious activity: Lazarus Group executed Emotet malware. File hash is 1fe87a2e18062aaa.,192.168.1.6,4074,File_Write,SIEM
2025-10-20 06:54:54,User guest_ext authenticated successfully via service 8824.,192.168.1.8,4964,Network_Conn,Firewall
2025-10-20 11:31:35,User guest_ext authenticated successfully via service 8870.,203.0.113.5,5036,Auth_Fail,SIEM
2025-10-20 02:18:20,"Inbound email flagged as spear phishing, potentially delivering Emotet.",192.168.1.6,9911,Email_Blocked,SIEM
2025-10-20 11:31:45,"Inbound email flagged as spear phishing, potentially delivering LockBit.",192.168.1.10,1740,Email_Blocked,Firewall
2025-10-20 06:55:06,User svc_account authenticated successfully via service 8614.,192.168.1.5,5388,Network_Conn,EDR
2025-10-20 04:36:46,User guest_ext authenticated successfully via service 8407.,203.0.113.2,6295,Auth_Fail,Proxy
2025-10-20 02:18:24,User admin_corp authenticated successfully via service 8886.,192.168.1.4,6905,Auth_Fail,EDR
2025-10-20 06:55:15,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,192.168.1.9,6991,Vulnerability_Scan,SIEM
2025-10-20 04:36:52,User guest_ext authenticated successfully via service 8207.,192.168.1.4,4048,Auth_Fail,EDR
2025-10-20 06:55:21,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by APT29 source.,192.168.1.4,3766,Vulnerability_Scan,Proxy
2025-10-20 06:55:24,Suspicious activity: Lazarus Group executed TrickBot malware. File hash is 78d398f1ac60b210.,192.168.1.2,3341,File_Write,EDR
2025-10-20 06:55:27,User guest_ext authenticated successfully via service 8673.,192.168.1.4,2729,Auth_Fail,SIEM
2025-10-20 11:32:30,User guest_ext authenticated successfully via service 8206.,192.168.1.9,3083,Auth_Fail,Proxy
2025-10-20 06:55:33,User admin_corp authenticated successfully via service 8217.,203.0.113.2,3463,Auth_Fail,SIEM
2025-10-20 04:37:04,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",192.168.1.8,8477,Email_Blocked,SIEM
2025-10-20 11:32:45,"Inbound email flagged as spear phishing, potentially delivering Clop.",203.0.113.3,2687,Email_Blocked,Firewall
2025-10-20 09:14:16,User svc_account authenticated successfully via service 8820.,192.168.1.1,1146,Network_Conn,Firewall
2025-10-20 11:32:55,Suspicious activity: Lazarus Group executed Emotet malware. File hash is 558ede4bf1dd57a8.,192.168.1.6,7562,File_Write,Firewall
2025-10-20 06:55:48,User guest_ext authenticated successfully via service 8137.,203.0.113.1,4829,Auth_Fail,Firewall
2025-10-20 09:14:28,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Lazarus Group source.,203.0.113.2,2906,Vulnerability_Scan,Firewall
2025-10-20 11:33:10,User svc_account authenticated successfully via service 8038.,192.168.1.10,5855,Network_Conn,SIEM
2025-10-20 04:37:18,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,192.168.1.5,3600,Vulnerability_Scan,Firewall
2025-10-20 04:37:20,User admin_corp authenticated successfully via service 8883.,192.168.1.8,5111,Auth_Fail,EDR
2025-10-20 04:37:22,User admin_corp authenticated successfully via service 8609.,192.168.1.3,9680,Auth_Fail,Firewall
2025-10-20 06:56:06,User admin_corp authenticated successfully via service 8086.,192.168.1.7,9740,Network_Conn,EDR
2025-10-20 04:37:26,User svc_account authenticated successfully via service 8668.,192.168.1.2,3385,Network_Conn,SIEM
2025-10-20 06:56:12,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,203.0.113.3,1072,Vulnerability_Scan,SIEM
2025-10-20 06:56:15,Suspicious activity: WIZARD SPIDER executed TrickBot malware. File hash is 150ef4fad9015ee6.,192.168.1.1,3383,File_Write,SIEM
2025-10-20 02:18:46,Suspicious activity: WIZARD SPIDER executed Clop malware. File hash is df65dad3146ae27c.,192.168.1.5,8387,File_Write,EDR
2025-10-20 06:56:21,"Inbound email flagged as spear phishing, potentially delivering LockBit.",192.168.1.1,3958,Email_Blocked,Firewall
2025-10-20 11:34:00,"Inbound email flagged as spear phishing, potentially delivering LockBit.",203.0.113.3,5515,Email_Blocked,Proxy
2025-10-20 06:56:27,User user_a authenticated successfully via service 8486.,192.168.1.5,9755,Network_Conn,Proxy
2025-10-20 09:15:20,"Inbound email flagged as spear phishing, potentially delivering QakBot.",192.168.1.7,3774,Email_Blocked,Firewall
2025-10-20 06:56:33,User guest_ext authenticated successfully via service 8857.,203.0.113.3,5744,Auth_Fail,EDR
2025-10-20 11:34:20,Suspicious activity: Lazarus Group executed Emotet malware. File hash is 4a61db38fa22b6bb.,203.0.113.2,5009,File_Write,Firewall
2025-10-20 09:15:32,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",203.0.113.1,9862,Email_Blocked,Proxy
2025-10-20 09:15:36,User user_a authenticated successfully via service 8617.,203.0.113.3,6393,Auth_Fail,SIEM
2025-10-20 09:15:40,"Inbound email flagged as spear phishing, potentially delivering Clop.",192.168.1.1,6122,Email_Blocked,EDR
2025-10-20 02:18:56,User svc_account authenticated successfully via service 8379.,203.0.113.3,6090,Auth_Fail,SIEM
2025-10-20 09:15:48,User svc_account authenticated successfully via service 8504.,192.168.1.8,7107,Auth_Fail,Proxy
2025-10-20 06:56:54,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",192.168.1.9,2564,Email_Blocked,EDR
2025-10-20 04:37:58,User user_a authenticated successfully via service 8158.,192.168.1.7,1728,Network_Conn,Firewall
2025-10-20 09:16:00,User user_a authenticated successfully via service 8890.,192.168.1.2,7292,Auth_Fail,SIEM
2025-10-20 02:19:01,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by WIZARD SPIDER source.,203.0.113.3,3355,Vulnerability_Scan,Firewall
2025-10-20 04:38:04,User admin_corp authenticated successfully via service 8763.,192.168.1.7,8461,Network_Conn,EDR
2025-10-20 04:38:06,User user_a authenticated successfully via service 8297.,192.168.1.2,3014,Auth_Fail,Proxy
2025-10-20 11:35:20,User guest_ext authenticated successfully via service 8503.,192.168.1.2,5918,Network_Conn,Proxy
2025-10-20 11:35:25,User guest_ext authenticated successfully via service 8919.,192.168.1.10,1659,Network_Conn,Firewall
2025-10-20 11:35:30,Suspicious activity: APT29 executed TrickBot malware. File hash is 57580a0e350011e6.,192.168.1.1,5881,File_Write,SIEM
2025-10-20 02:19:07,User svc_account authenticated successfully via service 8675.,192.168.1.10,9807,Network_Conn,Proxy
2025-10-20 02:19:08,"Inbound email flagged as spear phishing, potentially delivering Clop.",203.0.113.1,4741,Email_Blocked,EDR
2025-10-20 11:35:45,User svc_account authenticated successfully via service 8284.,192.168.1.6,9931,Network_Conn,SIEM
2025-10-20 02:19:10,"Inbound email flagged as spear phishing, potentially delivering QakBot.",192.168.1.3,9124,Email_Blocked,SIEM
2025-10-20 09:16:44,"Inbound email flagged as spear phishing, potentially delivering Emotet.",192.168.1.1,5318,Email_Blocked,SIEM
2025-10-20 09:16:48,User guest_ext authenticated successfully via service 8665.,192.168.1.1,4158,Network_Conn,Firewall
2025-10-20 02:19:13,Suspicious activity: APT29 executed QakBot malware. File hash is 28f55e1db7c2b4b2.,192.168.1.9,3165,File_Write,Proxy
2025-10-20 11:36:10,User user_a authenticated successfully via service 8463.,192.168.1.4,4456,Auth_Fail,Proxy
2025-10-20 04:38:30,User guest_ext authenticated successfully via service 8697.,203.0.113.4,7849,Auth_Fail,SIEM
2025-10-20 06:57:48,"Inbound email flagged as spear phishing, potentially delivering Emotet.",192.168.1.3,8309,Email_Blocked,Firewall
2025-10-20 09:17:08,User guest_ext authenticated successfully via service 8601.,192.168.1.9,9219,Auth_Fail,Proxy
2025-10-20 09:17:12,User user_a authenticated successfully via service 8760.,192.168.1.6,4229,Auth_Fail,Proxy
2025-10-20 11:36:35,User svc_account authenticated successfully via service 8948.,203.0.113.1,4145,Auth_Fail,SIEM
2025-10-20 09:17:20,User guest_ext authenticated successfully via service 8419.,192.168.1.5,1035,Network_Conn,Proxy
2025-10-20 02:19:21,Suspicious activity: APT29 executed TrickBot malware. File hash is d17c1e3a1f3eaeb7.,192.168.1.2,7066,File_Write,EDR
2025-10-20 09:17:28,User user_a authenticated successfully via service 8952.,203.0.113.2,5096,Network_Conn,EDR
2025-10-20 04:38:46,User svc_account authenticated successfully via service 8349.,192.168.1.6,5297,Auth_Fail,Proxy
2025-10-20 09:17:36,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Mustang Panda source.,192.168.1.8,3093,Vulnerability_Scan,EDR
2025-10-20 06:58:15,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,203.0.113.3,7362,Vulnerability_Scan,EDR
2025-10-20 11:37:10,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,192.168.1.6,6417,Vulnerability_Scan,Firewall
2025-10-20 09:17:48,User guest_ext authenticated successfully via service 8675.,192.168.1.1,8748,Network_Conn,Firewall
2025-10-20 11:37:20,User user_a authenticated successfully via service 8786.,192.168.1.7,7374,Network_Conn,EDR
2025-10-20 09:17:56,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Mustang Panda source.,192.168.1.5,8336,Vulnerability_Scan,Proxy
2025-10-20 04:39:00,User svc_account authenticated successfully via service 8463.,192.168.1.3,4105,Network_Conn,EDR
2025-10-20 02:19:31,User guest_ext authenticated successfully via service 8581.,192.168.1.6,9439,Auth_Fail,SIEM
2025-10-20 02:19:32,User admin_corp authenticated successfully via service 8942.,203.0.113.1,6314,Network_Conn,EDR
2025-10-20 11:37:45,User admin_corp authenticated successfully via service 8074.,192.168.1.5,1742,Network_Conn,SIEM
2025-10-20 02:19:34,User admin_corp authenticated successfully via service 8551.,192.168.1.9,9418,Auth_Fail,Proxy
2025-10-20 04:39:10,User svc_account authenticated successfully via service 8119.,192.168.1.1,2888,Network_Conn,Firewall
2025-10-20 09:18:24,User admin_corp authenticated successfully via service 8970.,203.0.113.1,4425,Auth_Fail,Proxy
2025-10-20 06:58:51,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,192.168.1.3,3256,Vulnerability_Scan,Proxy
2025-10-20 09:18:32,User user_a authenticated successfully via service 8268.,192.168.1.7,1233,Auth_Fail,EDR
2025-10-20 02:19:39,User admin_corp authenticated successfully via service 8870.,192.168.1.7,7674,Auth_Fail,SIEM
2025-10-20 02:19:40,User svc_account authenticated successfully via service 8979.,203.0.113.5,5538,Network_Conn,EDR
2025-10-20 02:19:41,User guest_ext authenticated successfully via service 8265.,203.0.113.3,8755,Network_Conn,SIEM
2025-10-20 11:38:30,"Inbound email flagged as spear phishing, potentially delivering Emotet.",203.0.113.2,8262,Email_Blocked,Proxy
2025-10-20 02:19:43,"Inbound email flagged as spear phishing, potentially delivering LockBit.",203.0.113.3,6691,Email_Blocked,Proxy
2025-10-20 06:59:12,Suspicious activity: Mustang Panda executed TrickBot malware. File hash is 70730c77d3034c36.,192.168.1.1,1021,File_Write,Proxy
2025-10-20 04:39:30,User admin_corp authenticated successfully via service 8991.,192.168.1.10,3764,Network_Conn,EDR
2025-10-20 11:38:50,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,192.168.1.9,7493,Vulnerability_Scan,SIEM
2025-10-20 04:39:34,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",192.168.1.5,7383,Email_Blocked,Firewall
2025-10-20 06:59:24,User guest_ext authenticated successfully via service 8620.,192.168.1.8,8776,Auth_Fail,Firewall
2025-10-20 09:19:16,User admin_corp authenticated successfully via service 8989.,203.0.113.3,8472,Auth_Fail,SIEM
2025-10-20 09:19:20,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by FIN7 source.,192.168.1.7,9078,Vulnerability_Scan,Proxy
2025-10-20 04:39:42,"Inbound email flagged as spear phishing, potentially delivering Clop.",203.0.113.4,1955,Email_Blocked,Firewall
